uid,created_date,survival_time,country,have_services,log_score,label
1873,2011-01-10,4380.0,US,1,-18489.60555084533,normal
1874,2019-01-30,1438.0,US,0,-16551.810345257974,normal
1875,2011-10-27,4090.0,US,0,-8434.765893495403,normal
1876,2000-03-03,8345.0,US,0,-22283.92055845832,normal
1877,2009-07-07,4932.0,US,0,-199833.49873295912,normal
1878,2000-09-14,8150.0,US,1,-606.3068528194401,normal
1879,2021-01-14,723.0,US,1,-56.0,normal
1880,1989-08-11,12202.0,US,0,-287.0,normal
1881,1999-03-11,8703.0,US,0,-100652.65205617686,normal
1882,1997-11-21,9178.0,DE,0,-250.30685281944005,normal
1883,2018-10-14,1546.0,US,1,-2100.291949798898,normal
1884,2016-04-08,2465.0,CA,1,-16921.43165549624,normal
1885,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1886,2019-01-03,1465.0,NL,0,-400.3364383538704,normal
1887,2001-10-18,7751.0,US,0,-2100.291949798898,normal
1888,2020-01-08,1095.0,RS,1,-1.0,normal
1889,2009-03-04,5057.0,-,0,-199833.49873295912,normal
1890,2000-01-19,8389.0,US,1,-2298.208240530772,normal
1891,2018-01-02,1831.0,-,1,-199833.49873295912,normal
1892,2000-01-06,8402.0,-,1,-199833.49873295912,normal
1893,2004-10-25,6648.0,IT,0,-676.3068528194401,normal
1894,2001-10-12,7757.0,US,0,-16551.810345257974,normal
1895,2002-12-12,7331.0,US,1,-6219.291949798898,normal
1896,2006-10-19,5924.0,US,1,-199833.49873295912,normal
1897,2018-01-15,1818.0,CA,0,-199833.49873295912,normal
1898,2022-09-23,106.0,US,0,-199833.49873295912,normal
1899,2006-03-03,6154.0,CA,0,-199833.49873295912,normal
1900,2009-04-15,5015.0,US,0,-1817.30685281944,normal
1901,2001-12-31,7677.0,US,1,-25263.44465193851,normal
1902,2022-01-17,355.0,US,1,-18489.60555084533,normal
1903,2019-10-07,1188.0,US,0,-199833.49873295912,normal
1904,2021-05-22,595.0,US,0,-16551.810345257974,normal
1905,2016-05-24,2419.0,US,1,-16551.810345257974,normal
1906,1988-09-16,12531.0,US,0,-287.0,normal
1907,2000-10-20,8114.0,US,0,-1148.9013877113318,normal
1908,,,CA,0,-199833.49873295912,normal
1909,,,US,0,-44.0,normal
1910,2010-10-30,4452.0,IL,1,-27.0,normal
1911,2021-09-15,479.0,US,0,-5879.034919654398,normal
1912,2022-09-22,107.0,-,0,-199833.49873295912,normal
1913,2017-08-30,1956.0,US,0,-1184.311120545886,normal
1914,2013-08-01,3446.0,US,0,-15848.311120545886,normal
1915,2006-03-29,6128.0,US,0,-5847.048756281419,normal
1916,2013-04-12,3557.0,US,0,-25069.14985239829,normal
1917,2019-07-08,1279.0,US,1,-199833.49873295912,normal
1918,2009-10-09,4838.0,CA,1,-199833.49873295912,normal
1919,2020-12-04,764.0,-,0,-199833.49873295912,normal
1920,2015-03-01,2869.0,-,1,-199833.49873295912,normal
1921,2008-10-13,5199.0,US,1,-16921.43165549624,normal
1922,2003-07-24,7107.0,US,0,-100652.65205617686,normal
1923,2005-11-17,6260.0,US,1,-100652.65205617686,normal
1924,2009-08-25,4883.0,US,0,-58.61370563888011,normal
1925,2017-10-10,1915.0,US,0,-100652.65205617686,normal
1926,2021-11-20,413.0,US,0,-100652.65205617686,normal
1927,2008-02-08,5447.0,GB,1,-510.9013877113319,normal
1928,2004-04-21,6835.0,NL,1,-606.6327041700135,normal
1929,2012-08-18,3794.0,CA,1,-199833.49873295912,normal
1930,2008-11-21,5160.0,CA,0,-199833.49873295912,normal
1931,2014-10-06,3015.0,-,0,-199833.49873295912,normal
1932,2010-11-07,4444.0,CA,1,-180.0,normal
1933,2018-06-06,1676.0,US,0,-199833.49873295912,normal
1934,2008-04-27,5368.0,US,0,-136.0,normal
1935,,,US,0,-199833.49873295912,normal
1936,2012-06-06,3867.0,FR,0,-2270.109628242104,normal
1937,2021-07-09,547.0,US,1,-100652.65205617686,normal
1938,2021-12-07,396.0,CN,1,-261.6721238312104,normal
1939,1999-06-08,8614.0,US,0,-65.0,normal
1940,2002-01-12,7665.0,US,1,-100652.65205617686,normal
1941,2020-07-04,917.0,JP,0,-4.306852819440055,normal
1942,2017-08-02,1984.0,CA,0,-199833.49873295912,normal
1943,2019-10-02,1193.0,US,0,-199833.49873295912,normal
1944,2019-08-23,1233.0,-,1,-199833.49873295912,normal
1945,2008-10-28,5184.0,DE,0,-626.208240530772,normal
1946,1995-12-18,9882.0,IE,1,-100652.65205617686,normal
1947,2014-06-06,3137.0,US,0,-7690.109628242104,normal
1948,2005-05-27,6434.0,US,1,-18489.60555084533,normal
1949,2021-07-10,546.0,US,0,-100652.65205617686,normal
1950,2018-05-24,1689.0,US,0,-34411.32324619773,normal
1951,2014-12-01,2959.0,US,0,-21332.51509335021,normal
1952,2002-12-20,7323.0,US,1,-11391.59880261834,normal
1953,2000-08-23,8172.0,CA,0,-169.20824053077197,normal
1954,1995-02-23,10180.0,GB,0,-16921.43165549624,normal
1955,1999-02-17,8725.0,US,0,-454.8027754226638,normal
1956,2017-11-14,1880.0,US,0,-100652.65205617686,normal
1957,1986-01-16,13505.0,TW,1,-34411.32324619773,normal
1958,2015-02-26,2872.0,US,1,-16921.43165549624,normal
1959,2005-02-14,6536.0,-,0,-199833.49873295912,normal
1960,1996-01-15,9854.0,US,0,-199833.49873295912,normal
1961,2016-12-05,2224.0,DE,1,-291.30685281944005,normal
1962,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1963,2014-11-16,2974.0,CA,0,-983.7041631339956,normal
1964,2003-07-08,7123.0,US,0,-87.0,normal
1965,2010-07-28,4546.0,US,0,-199833.49873295912,normal
1966,1998-08-18,8908.0,US,0,-5853.054089850944,normal
1967,2017-08-08,1978.0,US,0,-34411.32324619773,normal
1968,2016-06-23,2389.0,US,0,-6607.894054526099,normal
1969,2001-05-08,7914.0,US,1,-723.9013877113318,normal
1970,2003-08-29,7071.0,US,0,-464.31112054588607,normal
1971,2007-10-14,5564.0,ES,0,-27.0,normal
1972,2011-05-06,4264.0,US,0,-100652.65205617686,normal
1973,2010-01-18,4737.0,US,0,-1960.92055845832,normal
1974,2021-10-09,455.0,US,0,-199833.49873295912,normal
1975,1997-05-28,9355.0,US,0,-5853.054089850944,normal
1976,2018-06-16,1666.0,US,0,-22283.92055845832,normal
1977,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1978,2013-08-19,3428.0,US,1,-536.0,normal
1979,2018-05-06,1707.0,-,0,-199833.49873295912,normal
1980,2022-08-09,151.0,-,1,-199833.49873295912,normal
1981,2007-05-30,5701.0,US,0,-25069.14985239829,normal
1982,1999-02-03,8739.0,GB,0,-16551.810345257974,normal
1983,2020-03-04,1039.0,CA,0,-199833.49873295912,normal
1984,2004-05-11,6815.0,US,0,-100652.65205617686,normal
1985,1998-08-03,8923.0,US,1,-199833.49873295912,normal
1986,2016-06-19,2393.0,NL,0,-87.30685281944005,normal
1987,2009-05-27,4973.0,US,0,-199833.49873295912,normal
1988,2017-12-04,1860.0,CA,1,-199833.49873295912,normal
1989,2009-06-19,4950.0,US,0,-5677.920558458321,normal
1990,2014-07-01,3112.0,US,0,-2654.92055845832,normal
1991,2009-12-04,4782.0,-,1,-199833.49873295912,normal
1992,1997-12-06,9163.0,US,1,-199833.49873295912,normal
1993,2003-08-21,7079.0,IE,0,-730.3905620875659,normal
1994,,,NZ,1,-1880.515093350212,normal
1995,2020-11-13,785.0,CA,1,-199833.49873295912,normal
1996,2008-04-06,5389.0,FI,0,-6936.950143992751,normal
1997,2015-04-30,2809.0,US,0,-199833.49873295912,normal
1998,1991-05-20,11555.0,US,0,-1574.0,normal
1999,2020-03-19,1024.0,US,1,-404.30685281944005,normal
